시도교육청코드,시도교육청명,행정표준코드,학교명,식사코드,식사명,급식일자,급식인원수,요리명,원산지정보,칼로리정보,영양정보,수정일자
B10,서울특별시교육청,7130028,서울솔가람유치원,1,조식,20251103,76,*흰우유-오전 (2),"쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>양고기 : 국내산<br/>양고기 식육가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 국내산<br/>콩 가공품 : 국내산<br/>넙치 : 국내산<br/>넙치 수산가공품 : 국내산<br/>낙지 : 중국산<br/>낙지 수산가공품 : 중국산<br/>명태 : 러시아<br/>명태 수산가공품 : 러시아<br/>고등어 : 국내산<br/>고등어 수산가공품 : 국내산<br/>갈치 : 국내산<br/>갈치 수산가공품 : 국내산<br/>오징어 : 원양산<br/>오징어 수산가공품 : 진미채-외국산<br/>꽃게 수산가공품 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>참조기 수산가공품 : 국내산<br/>다랑어 : 원양산,인도네시아<br/>다랑어 수산가공품 : 원양산,인도네시아<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남<br/>주꾸미 수산가공품 : 베트남<br/>비고 : ",71.5 Kcal,탄수화물(g) : 6.1<br/>단백질(g) : 3.4<br/>지방(g) : 3.7<br/>비타민A(R.E) : 60.5<br/>티아민(mg) : 0.0<br/>리보플라빈(mg) : 0.2<br/>비타민C(mg) : 0.9<br/>칼슘(mg) : 124.3<br/>철분(mg) : 0.1,20251110
B10,서울특별시교육청,7130028,서울솔가람유치원,1,조식,20251104,78,컵과일 ,"쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>양고기 : 국내산<br/>양고기 식육가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 국내산<br/>콩 가공품 : 국내산<br/>넙치 : 국내산<br/>넙치 수산가공품 : 국내산<br/>낙지 : 중국산<br/>낙지 수산가공품 : 중국산<br/>명태 : 러시아<br/>명태 수산가공품 : 러시아<br/>고등어 : 국내산<br/>고등어 수산가공품 : 국내산<br/>갈치 : 국내산<br/>갈치 수산가공품 : 국내산<br/>오징어 : 원양산<br/>오징어 수산가공품 : 진미채-외국산<br/>꽃게 수산가공품 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>참조기 수산가공품 : 국내산<br/>다랑어 : 원양산,인도네시아<br/>다랑어 수산가공품 : 원양산,인도네시아<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남<br/>주꾸미 수산가공품 : 베트남<br/>비고 : ",15.9 Kcal,탄수화물(g) : 4.1<br/>단백질(g) : 0.1<br/>지방(g) : 0.1<br/>비타민A(R.E) : 0.3<br/>티아민(mg) : 0.0<br/>리보플라빈(mg) : 0.0<br/>비타민C(mg) : 0.3<br/>칼슘(mg) : 1.7<br/>철분(mg) : 0.0,20251111
B10,서울특별시교육청,7130028,서울솔가람유치원,1,조식,20251105,76,*흰우유-오전 (2),"쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>양고기 : 국내산<br/>양고기 식육가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 국내산<br/>콩 가공품 : 국내산<br/>넙치 : 국내산<br/>넙치 수산가공품 : 국내산<br/>낙지 : 중국산<br/>낙지 수산가공품 : 중국산<br/>명태 : 러시아<br/>명태 수산가공품 : 러시아<br/>고등어 : 국내산<br/>고등어 수산가공품 : 국내산<br/>갈치 : 국내산<br/>갈치 수산가공품 : 국내산<br/>오징어 : 원양산<br/>오징어 수산가공품 : 진미채-외국산<br/>꽃게 수산가공품 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>참조기 수산가공품 : 국내산<br/>다랑어 : 원양산,인도네시아<br/>다랑어 수산가공품 : 원양산,인도네시아<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남<br/>주꾸미 수산가공품 : 베트남<br/>비고 : ",71.5 Kcal,탄수화물(g) : 6.1<br/>단백질(g) : 3.4<br/>지방(g) : 3.7<br/>비타민A(R.E) : 60.5<br/>티아민(mg) : 0.0<br/>리보플라빈(mg) : 0.2<br/>비타민C(mg) : 0.9<br/>칼슘(mg) : 124.3<br/>철분(mg) : 0.1,20251112
B10,서울특별시교육청,7130028,서울솔가람유치원,1,조식,20251106,76,*흰우유-오전 (2),"쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>양고기 : 국내산<br/>양고기 식육가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 국내산<br/>콩 가공품 : 국내산<br/>넙치 : 국내산<br/>넙치 수산가공품 : 국내산<br/>낙지 : 중국산<br/>낙지 수산가공품 : 중국산<br/>명태 : 러시아<br/>명태 수산가공품 : 러시아<br/>고등어 : 국내산<br/>고등어 수산가공품 : 국내산<br/>갈치 : 국내산<br/>갈치 수산가공품 : 국내산<br/>오징어 : 원양산<br/>오징어 수산가공품 : 진미채-외국산<br/>꽃게 수산가공품 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>참조기 수산가공품 : 국내산<br/>다랑어 : 원양산,인도네시아<br/>다랑어 수산가공품 : 원양산,인도네시아<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남<br/>주꾸미 수산가공품 : 베트남<br/>비고 : ",71.5 Kcal,탄수화물(g) : 6.1<br/>단백질(g) : 3.4<br/>지방(g) : 3.7<br/>비타민A(R.E) : 60.5<br/>티아민(mg) : 0.0<br/>리보플라빈(mg) : 0.2<br/>비타민C(mg) : 0.9<br/>칼슘(mg) : 124.3<br/>철분(mg) : 0.1,20251113
B10,서울특별시교육청,7130028,서울솔가람유치원,1,조식,20251107,78,우리쌀현미가득(간) (5)<br/>오전- 앙팡 (2),"쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>양고기 : 국내산<br/>양고기 식육가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 국내산<br/>콩 가공품 : 국내산<br/>넙치 : 국내산<br/>넙치 수산가공품 : 국내산<br/>낙지 : 중국산<br/>낙지 수산가공품 : 중국산<br/>명태 : 러시아<br/>명태 수산가공품 : 러시아<br/>고등어 : 국내산<br/>고등어 수산가공품 : 국내산<br/>갈치 : 국내산<br/>갈치 수산가공품 : 국내산<br/>오징어 : 원양산<br/>오징어 수산가공품 : 진미채-외국산<br/>꽃게 수산가공품 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>참조기 수산가공품 : 국내산<br/>다랑어 : 원양산,인도네시아<br/>다랑어 수산가공품 : 원양산,인도네시아<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남<br/>주꾸미 수산가공품 : 베트남<br/>비고 : ",57.0 Kcal,탄수화물(g) : 12.2<br/>단백질(g) : 1.8<br/>지방(g) : 0.1<br/>비타민A(R.E) : 20.0<br/>티아민(mg) : 0.0<br/>리보플라빈(mg) : 0.1<br/>비타민C(mg) : 0.4<br/>칼슘(mg) : 64.6<br/>철분(mg) : 0.0,20251114
B10,서울특별시교육청,7130028,서울솔가람유치원,2,중식,20251103,100,수수밥 <br/>들깨무채국 (9)<br/>굴소스마파두부 (5.6.10.12.13.18)<br/>고구마순된장무침 (5.6.13)<br/>백김치 (9.19)<br/>메론 ,"쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>양고기 : 국내산<br/>양고기 식육가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 국내산<br/>콩 가공품 : 국내산<br/>넙치 : 국내산<br/>넙치 수산가공품 : 국내산<br/>낙지 : 중국산<br/>낙지 수산가공품 : 중국산<br/>명태 : 러시아<br/>명태 수산가공품 : 러시아<br/>고등어 : 국내산<br/>고등어 수산가공품 : 국내산<br/>갈치 : 국내산<br/>갈치 수산가공품 : 국내산<br/>오징어 : 원양산<br/>오징어 수산가공품 : 진미채-외국산<br/>꽃게 수산가공품 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>참조기 수산가공품 : 국내산<br/>다랑어 : 원양산,인도네시아<br/>다랑어 수산가공품 : 원양산,인도네시아<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남<br/>주꾸미 수산가공품 : 베트남<br/>비고 : ",387.9 Kcal,탄수화물(g) : 61.5<br/>단백질(g) : 16.5<br/>지방(g) : 8.2<br/>비타민A(R.E) : 28.7<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.3<br/>비타민C(mg) : 13.4<br/>칼슘(mg) : 186.0<br/>철분(mg) : 2.5,20251110
B10,서울특별시교육청,7130028,서울솔가람유치원,2,중식,20251104,100,밤밥 <br/>물만두국 (1.5.6.10.13.16)<br/>순살찜닭 (5.6.13.15)<br/>시금치나물무침 (5)<br/>나박김치 (9)<br/>토마토 (12.13),"쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>양고기 : 국내산<br/>양고기 식육가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 국내산<br/>콩 가공품 : 국내산<br/>넙치 : 국내산<br/>넙치 수산가공품 : 국내산<br/>낙지 : 중국산<br/>낙지 수산가공품 : 중국산<br/>명태 : 러시아<br/>명태 수산가공품 : 러시아<br/>고등어 : 국내산<br/>고등어 수산가공품 : 국내산<br/>갈치 : 국내산<br/>갈치 수산가공품 : 국내산<br/>오징어 : 원양산<br/>오징어 수산가공품 : 진미채-외국산<br/>꽃게 수산가공품 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>참조기 수산가공품 : 국내산<br/>다랑어 : 원양산,인도네시아<br/>다랑어 수산가공품 : 원양산,인도네시아<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남<br/>주꾸미 수산가공품 : 베트남<br/>비고 : ",502.3 Kcal,탄수화물(g) : 72.1<br/>단백질(g) : 25.3<br/>지방(g) : 11.5<br/>비타민A(R.E) : 236.5<br/>티아민(mg) : 0.5<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 28.8<br/>칼슘(mg) : 98.8<br/>철분(mg) : 4.5,20251111
B10,서울특별시교육청,7130028,서울솔가람유치원,2,중식,20251105,100,옥수수밥 <br/>순살아귀강정 (5.6.12.13)<br/>배추김치 (9)<br/>카레소스 (2.5.6.10.12.13.16.18)<br/>배주스 (13)<br/>두부샐러드 (5.6),"쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>양고기 : 국내산<br/>양고기 식육가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 국내산<br/>콩 가공품 : 국내산<br/>넙치 : 국내산<br/>넙치 수산가공품 : 국내산<br/>낙지 : 중국산<br/>낙지 수산가공품 : 중국산<br/>명태 : 러시아<br/>명태 수산가공품 : 러시아<br/>고등어 : 국내산<br/>고등어 수산가공품 : 국내산<br/>갈치 : 국내산<br/>갈치 수산가공품 : 국내산<br/>오징어 : 원양산<br/>오징어 수산가공품 : 진미채-외국산<br/>꽃게 수산가공품 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>참조기 수산가공품 : 국내산<br/>다랑어 : 원양산,인도네시아<br/>다랑어 수산가공품 : 원양산,인도네시아<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남<br/>주꾸미 수산가공품 : 베트남<br/>비고 : ",545.3 Kcal,탄수화물(g) : 98.0<br/>단백질(g) : 16.8<br/>지방(g) : 9.4<br/>비타민A(R.E) : 43.2<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.2<br/>비타민C(mg) : 18.6<br/>칼슘(mg) : 81.2<br/>철분(mg) : 2.3,20251112
B10,서울특별시교육청,7130028,서울솔가람유치원,2,중식,20251106,100,차조밥 <br/>콩가루배추국 (5.6.9)<br/>배유자청참나물무침 (13)<br/>*버섯한우불고기 (5.6.13.16)<br/>총각김치 (9)<br/>파인애플 ,"쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>양고기 : 국내산<br/>양고기 식육가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 국내산<br/>콩 가공품 : 국내산<br/>넙치 : 국내산<br/>넙치 수산가공품 : 국내산<br/>낙지 : 중국산<br/>낙지 수산가공품 : 중국산<br/>명태 : 러시아<br/>명태 수산가공품 : 러시아<br/>고등어 : 국내산<br/>고등어 수산가공품 : 국내산<br/>갈치 : 국내산<br/>갈치 수산가공품 : 국내산<br/>오징어 : 원양산<br/>오징어 수산가공품 : 진미채-외국산<br/>꽃게 수산가공품 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>참조기 수산가공품 : 국내산<br/>다랑어 : 원양산,인도네시아<br/>다랑어 수산가공품 : 원양산,인도네시아<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남<br/>주꾸미 수산가공품 : 베트남<br/>비고 : ",415.4 Kcal,탄수화물(g) : 65.5<br/>단백질(g) : 21.6<br/>지방(g) : 7.0<br/>비타민A(R.E) : 47.8<br/>티아민(mg) : 0.3<br/>리보플라빈(mg) : 0.5<br/>비타민C(mg) : 37.0<br/>칼슘(mg) : 146.3<br/>철분(mg) : 3.5,20251113
B10,서울특별시교육청,7130028,서울솔가람유치원,2,중식,20251107,100,칼슘찹쌀밥 <br/>홍합살미역국 (5.6.9.13.18)<br/>돈육바베큐폭찹 (2.5.6.10.12.13)<br/>새송이연근조림 (5.6.13)<br/>배추김치 (9)<br/>롤케이크 (1.2.5.6),"쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>양고기 : 국내산<br/>양고기 식육가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 국내산<br/>콩 가공품 : 국내산<br/>넙치 : 국내산<br/>넙치 수산가공품 : 국내산<br/>낙지 : 중국산<br/>낙지 수산가공품 : 중국산<br/>명태 : 러시아<br/>명태 수산가공품 : 러시아<br/>고등어 : 국내산<br/>고등어 수산가공품 : 국내산<br/>갈치 : 국내산<br/>갈치 수산가공품 : 국내산<br/>오징어 : 원양산<br/>오징어 수산가공품 : 진미채-외국산<br/>꽃게 수산가공품 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>참조기 수산가공품 : 국내산<br/>다랑어 : 원양산,인도네시아<br/>다랑어 수산가공품 : 원양산,인도네시아<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남<br/>주꾸미 수산가공품 : 베트남<br/>비고 : ",522.1 Kcal,탄수화물(g) : 74.0<br/>단백질(g) : 21.7<br/>지방(g) : 14.6<br/>비타민A(R.E) : 75.7<br/>티아민(mg) : 0.4<br/>리보플라빈(mg) : 0.4<br/>비타민C(mg) : 18.0<br/>칼슘(mg) : 232.8<br/>철분(mg) : 2.7,20251114
B10,서울특별시교육청,7130028,서울솔가람유치원,3,석식,20251103,53,딸기쩀파이 (1.2.5.6)<br/>*검은콩두유 (5),"쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>양고기 : 국내산<br/>양고기 식육가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 국내산<br/>콩 가공품 : 국내산<br/>넙치 : 국내산<br/>넙치 수산가공품 : 국내산<br/>낙지 : 중국산<br/>낙지 수산가공품 : 중국산<br/>명태 : 러시아<br/>명태 수산가공품 : 러시아<br/>고등어 : 국내산<br/>고등어 수산가공품 : 국내산<br/>갈치 : 국내산<br/>갈치 수산가공품 : 국내산<br/>오징어 : 원양산<br/>오징어 수산가공품 : 진미채-외국산<br/>꽃게 수산가공품 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>참조기 수산가공품 : 국내산<br/>다랑어 : 원양산,인도네시아<br/>다랑어 수산가공품 : 원양산,인도네시아<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남<br/>주꾸미 수산가공품 : 베트남<br/>비고 : ",303.1 Kcal,탄수화물(g) : 30.6<br/>단백질(g) : 8.7<br/>지방(g) : 16.4<br/>비타민A(R.E) : 42.8<br/>티아민(mg) : 0.2<br/>리보플라빈(mg) : 0.0<br/>비타민C(mg) : 0.2<br/>칼슘(mg) : 142.6<br/>철분(mg) : 0.6,20251110
B10,서울특별시교육청,7130028,서울솔가람유치원,3,석식,20251104,53,군고구마 <br/>*흰우유 (2),"쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>양고기 : 국내산<br/>양고기 식육가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 국내산<br/>콩 가공품 : 국내산<br/>넙치 : 국내산<br/>넙치 수산가공품 : 국내산<br/>낙지 : 중국산<br/>낙지 수산가공품 : 중국산<br/>명태 : 러시아<br/>명태 수산가공품 : 러시아<br/>고등어 : 국내산<br/>고등어 수산가공품 : 국내산<br/>갈치 : 국내산<br/>갈치 수산가공품 : 국내산<br/>오징어 : 원양산<br/>오징어 수산가공품 : 진미채-외국산<br/>꽃게 수산가공품 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>참조기 수산가공품 : 국내산<br/>다랑어 : 원양산,인도네시아<br/>다랑어 수산가공품 : 원양산,인도네시아<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남<br/>주꾸미 수산가공품 : 베트남<br/>비고 : ",165.6 Kcal,탄수화물(g) : 30.2<br/>단백질(g) : 3.8<br/>지방(g) : 3.3<br/>비타민A(R.E) : 107.4<br/>티아민(mg) : 0.1<br/>리보플라빈(mg) : 0.2<br/>비타민C(mg) : 11.5<br/>칼슘(mg) : 122.1<br/>철분(mg) : 0.4,20251111
B10,서울특별시교육청,7130028,서울솔가람유치원,3,석식,20251105,53,유기농요구르트 (2)<br/>에그타르트 (1.2.5.6),"쇠고기(종류) : 국내산(한우)<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 국내산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 국내산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>양고기 : 국내산<br/>양고기 식육가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 국내산<br/>콩 가공품 : 국내산<br/>넙치 : 국내산<br/>넙치 수산가공품 : 국내산<br/>낙지 : 중국산<br/>낙지 수산가공품 : 중국산<br/>명태 : 러시아<br/>명태 수산가공품 : 러시아<br/>고등어 : 국내산<br/>고등어 수산가공품 : 국내산<br/>갈치 : 국내산<br/>갈치 수산가공품 : 국내산<br/>오징어 : 원양산<br/>오징어 수산가공품 : 진미채-외국산<br/>꽃게 수산가공품 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>참조기 수산가공품 : 국내산<br/>다랑어 : 원양산,인도네시아<br/>다랑어 수산가공품 : 원양산,인도네시아<br/>아귀 : 국내산<br/>아귀 수산가공품 : 국내산<br/>주꾸미 : 베트남<br/>주꾸미 수산가공품 : 베트남<br/>비고 : ",193.6 Kcal,탄수화물(g) : 26.6<br/>단백질(g) : 4.9<br/>지방(g) : 7.9<br/>비타민A(R.E) : 38.7<br/>티아민(mg) : 0.0<br/>리보플라빈(mg) : 0.2<br/>비타민C(mg) : 0.9<br/>칼슘(mg) : 94.0<br/>철분(mg) : 0.4,20251112
